search URL:,https://patents.google.com/?q=G06N5%252f022
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11295216-B2,Structurally defining knowledge elements within a cognitive graph ,"Cognitive Scale, Inc.",Hannah R. Lindsley,2016-05-13,2020-02-11,2022-04-05,2022-04-05,https://patents.google.com/patent/US11295216B2/en,https://patentimages.storage.googleapis.com/de/c0/69/2a21f1b986be0e/US11295216-20220405-D00000.png
US-11610665-B2,Method and system for preference-driven food personalization ,Kraft Foods Group Brands Llc,"Tjarko Leifer, Erik Andrejko, Sivan Aldor-Noiman",2018-01-25,2020-06-12,2023-03-21,2023-03-21,https://patents.google.com/patent/US11610665B2/en,https://patentimages.storage.googleapis.com/88/76/1d/45836a863261e3/US11610665-20230321-D00000.png
US-11599549-B2,Sampling-based preview mode for a data intake and query system ,Splunk Inc.,Ram Sriharsha,2019-10-18,2020-01-31,2023-03-07,2023-03-07,https://patents.google.com/patent/US11599549B2/en,https://patentimages.storage.googleapis.com/b4/02/61/6594c22a6a4e28/US11599549-20230307-D00000.png
US-11557075-B2,Body pose estimation ,Snap Inc.,"Avihay Assouline, Itamar Berger, Yuncheng Li",2019-02-06,2021-03-25,2023-01-17,2023-01-17,https://patents.google.com/patent/US11557075B2/en,https://patentimages.storage.googleapis.com/1c/0e/71/9c5743c47003eb/US11557075-20230117-D00000.png
US-11347946-B2,Utilizing discourse structure of noisy user-generated content for chatbot learning ,Oracle International Corporation,Boris Galitsky,2017-05-10,2020-01-07,2022-05-31,2022-05-31,https://patents.google.com/patent/US11347946B2/en,https://patentimages.storage.googleapis.com/2e/a9/b1/bf6656faead112/US11347946-20220531-D00000.png
US-11321774-B2,Risk-based machine learning classifier ,"Pointpredictive, Inc.","Frank J. McKenna, Timothy J. Grace, Gregory Gancarz, Michael J. Kennedy",2018-01-30,2020-01-31,2022-05-03,2022-05-03,https://patents.google.com/patent/US11321774B2/en,https://patentimages.storage.googleapis.com/d1/fa/62/5e8499f69f2916/US11321774-20220503-D00000.png
US-11238066-B2,Generating personalized clusters of multimedia content elements based on user interests ,Cortica Ltd.,"Igal RAICHELGAUZ, Karina ODINAEV, Yehoshua Y. Zeevi",2005-10-26,2019-12-19,2022-02-01,2022-02-01,https://patents.google.com/patent/US11238066B2/en,https://patentimages.storage.googleapis.com/27/18/84/1e85c0bd614bc0/US11238066-20220201-D00000.png
US-11736952-B2,"Systems, methods, and devices for electronic spectrum management ","Digital Global Systems, Inc.","Ronald C. Dzierwa, Gabriel R. Garcia, Daniel Carbajal",2013-03-15,2023-03-22,2023-08-22,2023-08-22,https://patents.google.com/patent/US11736952B2/en,https://patentimages.storage.googleapis.com/97/7c/b3/0e8b14c2584634/US11736952-20230822-D00000.png
US-10956834-B2,Tool for machine-learning data analysis ,Splunk Inc.,"Manish Sainani, Sergey SLEPIAN, Iman MAKAREMI, Adam Jamison Oliner, Jacob Leverich, Di Lu",2016-02-23,2019-12-09,2021-03-23,2021-03-23,https://patents.google.com/patent/US10956834B2/en,https://patentimages.storage.googleapis.com/6e/d6/26/ae942398e9c7f4/US10956834-20210323-D00000.png
US-11017765-B2,Intelligent assistant with intent-based information resolution ,"Microsoft Technology Licensing, Llc","Oz Solomon, Christopher Brian Quirk, Han Yee Mimi Fung, Keith Coleman HEROLD",2017-02-14,2019-12-02,2021-05-25,2021-05-25,https://patents.google.com/patent/US11017765B2/en,https://patentimages.storage.googleapis.com/71/0e/5d/3ded54989c74a3/US11017765-20210525-D00000.png
US-11720856-B2,System and method for providing API version control ,"Capital One Services, Llc","Satish Kesiboyana, Rajaboopathy Vijayaraghavan, Pedro Betancourt, David Gillam",2019-05-23,2022-06-03,2023-08-08,2023-08-08,https://patents.google.com/patent/US11720856B2/en,https://patentimages.storage.googleapis.com/a9/00/9e/90cc35fb241af8/US11720856-20230808-D00000.png
US-11757894-B2,Distributed communication between internet of things devices ,"Mcafee, Llc","Gabriel G. Infante-Lopez, Robert J. Firby",2016-06-29,2021-08-03,2023-09-12,2023-09-12,https://patents.google.com/patent/US11757894B2/en,https://patentimages.storage.googleapis.com/3b/9f/86/07aaabb63e3163/US11757894-20230912-D00000.png
US-11423636-B2,Saliency-based object counting and localization ,Ebay Inc.,"Mahyar Najibikohnehshahri, Fan Yang, Qiaosong Wang, Robinson Piramuthu",2017-03-31,2019-12-05,2022-08-23,2022-08-23,https://patents.google.com/patent/US11423636B2/en,https://patentimages.storage.googleapis.com/75/ee/8e/1f83ecdf008494/US11423636-20220823-D00000.png
US-11481651-B2,Method and apparatus for certification of facts ,Factify,"David Leigh Donoho, Matan Gavish",2011-03-04,2020-06-22,2022-10-25,2022-10-25,https://patents.google.com/patent/US11481651B2/en,https://patentimages.storage.googleapis.com/9c/57/68/daccb7496234ea/US11481651-20221025-D00000.png
US-11663523-B2,Machine learning (ML) infrastructure techniques ,Oracle International Corporation,"Alberto Polleri, Sergio Aldea Lopez, Marc Michiel Bron, Dan David Golding, Alexander Ioannides, Maria del Rosario Mestre, Hugo Alexandre Pereira Monteiro, Oleg Gennadievich Shevelev, Larissa Cristina Dos Santos Romualdo Suzuki, Xiaoxue Zhao, Matthew Charles Rowe",2019-09-14,2020-06-04,2023-05-30,2023-05-30,https://patents.google.com/patent/US11663523B2/en,https://patentimages.storage.googleapis.com/be/6f/a5/86d07453036d45/US11663523-20230530-D00000.png
US-11301551-B2,Computing asset access control ,Ebay Inc.,"Vikram Tuli, Daniel Morales",2017-07-06,2020-02-26,2022-04-12,2022-04-12,https://patents.google.com/patent/US11301551B2/en,https://patentimages.storage.googleapis.com/24/4f/4c/70dbf2602f2639/US11301551-20220412-D00000.png
US-11488070-B2,Iterative classifier training on online social networks ,"Meta Platforms, Inc.",Mark Andrew Rich,2014-12-01,2019-12-11,2022-11-01,2022-11-01,https://patents.google.com/patent/US11488070B2/en,https://patentimages.storage.googleapis.com/67/e5/27/ebe8572141b474/US11488070-20221101-D00000.png
US-11734583-B2,Automated creation of semantically-enriched diagnosis models ,International Business Machines Corporation,"Freddy LECUE, Joern Ploennigs, Anika Schumann",2013-12-30,2019-11-19,2023-08-22,2023-08-22,https://patents.google.com/patent/US11734583B2/en,https://patentimages.storage.googleapis.com/16/05/ab/905f28588d1653/US11734583-20230822-D00000.png
JP-7185039-B2,"Image classification model training method, image processing method and apparatus, and computer program ",▲騰▼▲訊▼科技（深▲セン▼）有限公司,▲澤▼群 ▲掲▼,2019-03-26,2020-03-16,2022-12-06,2022-12-06,https://patents.google.com/patent/JP7185039B2/en,https://patentimages.storage.googleapis.com/53/9f/6f/ee9a750be3ceaf/0007185039000020.png
US-11463898-B2,"Systems, methods, and devices for electronic spectrum management ","Digital Global Systems, Inc.","Ronald C. Dzierwa, Gabriel R. Garcia, Daniel Carbajal",2013-03-15,2021-04-29,2022-10-04,2022-10-04,https://patents.google.com/patent/US11463898B2/en,https://patentimages.storage.googleapis.com/85/5d/f2/7d055a3cf1578f/US11463898-20221004-D00000.png
US-11645301-B2,Cross media recommendation ,Spotify Ab,Brian Whitman,2013-03-18,2020-01-22,2023-05-09,2023-05-09,https://patents.google.com/patent/US11645301B2/en,https://patentimages.storage.googleapis.com/c8/c7/17/8864504bd6d7e2/US11645301-20230509-D00000.png
US-11307048-B2,Method and system for providing travel time information ,Edward H. Nortrup,Edward H. Nortrup,2004-02-05,2019-10-12,2022-04-19,2022-04-19,https://patents.google.com/patent/US11307048B2/en,https://patentimages.storage.googleapis.com/06/cd/6f/767d76466fac7a/US11307048-20220419-D00000.png
US-11308170-B2,Systems and methods for data verification ,"Consumerinfo.Com, Inc.","Albert Chia-Shu Chang, Gregory Dean Jones, Carolyn Paige Soltes Matthies",2007-03-30,2019-10-03,2022-04-19,2022-04-19,https://patents.google.com/patent/US11308170B2/en,https://patentimages.storage.googleapis.com/fa/ee/f0/3105bb384f49ae/US11308170-20220419-D00000.png
US-11165806-B2,Anomaly detection using cognitive computing ,International Business Machines Corporation,"Sharon Hagi, Gary I. Givental",2017-11-13,2020-01-08,2021-11-02,2021-11-02,https://patents.google.com/patent/US11165806B2/en,https://patentimages.storage.googleapis.com/e0/bd/1b/3d0616b349d53d/US11165806-20211102-D00000.png
US-11695649-B1,"System, method, and computer program for determining a network situation in a communication network ",Amdocs Development Limited,"Ofer Hermoni, Nimrod Sandlerman, Eyal Felstaine",2018-03-07,2022-05-23,2023-07-04,2023-07-04,https://patents.google.com/patent/US11695649B1/en,https://patentimages.storage.googleapis.com/ea/31/be/881ff74a31c019/US11695649-20230704-D00000.png
US-10867011-B2,Medical image identification and interpretation ,"Terarecon, Inc.","Jeffrey L. Sorenson, David W. MacCutcheon, Tiecheng Zhao, Gael Kuhn",2016-11-17,2019-09-07,2020-12-15,2020-12-15,https://patents.google.com/patent/US10867011B2/en,https://patentimages.storage.googleapis.com/86/ea/e3/d806876d92ebd4/US10867011-20201215-D00000.png
US-11100435-B2,Machine learning artificial intelligence system for predicting hours of operation ,"Capital One Services, Llc","Ashish Bansal, Jonathan STAHLMAN",2017-04-20,2020-03-12,2021-08-24,2021-08-24,https://patents.google.com/patent/US11100435B2/en,https://patentimages.storage.googleapis.com/df/ba/be/271b3b0a539aa9/US11100435-20210824-D00000.png
AU-2019216687-B2,Path scanning for the detection of anomalous subgraphs and use of DNS requests and host agents for anomaly/change detection and network situational awareness ,"Los Alamos National Security, Llc","Alexander William Brugh, Michael Edward Fisk, Curtis Lee Hash Jr., Alexander KENT, Joshua Charles Neil, Curtis Byron Storlie, Benjamin Uphoff",2012-03-22,2019-08-15,2021-03-04,2021-03-04,https://patents.google.com/patent/AU2019216687B2/en,
US-11625620-B2,Techniques for building a knowledge graph in limited knowledge domains ,Oracle International Corporation,"Gautam Singaraju, Prithviraj Venkata Ammanabrolu",2018-08-16,2019-08-15,2023-04-11,2023-04-11,https://patents.google.com/patent/US11625620B2/en,https://patentimages.storage.googleapis.com/80/b4/cb/9fff68cb595bc3/US11625620-20230411-D00000.png
US-11182562-B2,Deep embedding for natural language content based on semantic dependencies ,International Business Machines Corporation,"Taesung Lee, Youngja Park",2017-05-22,2019-08-12,2021-11-23,2021-11-23,https://patents.google.com/patent/US11182562B2/en,https://patentimages.storage.googleapis.com/92/b3/8f/2951c2c7d22ee1/US11182562-20211123-D00000.png
US-11050778-B2,"Complex application attack quantification, testing, detection and prevention ","Risksense, Inc.","Anand Paturi, Srinivas Mukkamala, Caleb Hightower",2018-01-18,2020-07-17,2021-06-29,2021-06-29,https://patents.google.com/patent/US11050778B2/en,https://patentimages.storage.googleapis.com/41/fb/84/f017bb657395da/US11050778-20210629-D00000.png
US-10902117-B1,Framework for classifying an object as malicious with machine learning for deploying updated predictive models ,"Fireeye, Inc.","Abhishek Singh, Ali Mesdaq, Anirban Das, Varun Jain",2014-12-22,2019-07-29,2021-01-26,2021-01-26,https://patents.google.com/patent/US10902117B1/en,https://patentimages.storage.googleapis.com/85/af/8c/94ab0e2f3a7924/US10902117-20210126-D00000.png
US-10528878-B2,Tailoring question answering system output based on user experience ,International Business Machines Corporation,"Nicholas V. Bruno, Donna K. Byron, Julius Goth, Iii, Dwi S. Mansjur",2014-08-14,2019-07-29,2020-01-07,2020-01-07,https://patents.google.com/patent/US10528878B2/en,https://patentimages.storage.googleapis.com/93/3e/ac/0e81f5c1bb78ec/US10528878-20200107-D00000.png
US-11756160-B2,ML-based methods for pseudo-CT and HR MR image estimation ,Washington University,"Chunjoo (Justin) Park, Sasa Mutic, Hao Zhang, Olga Green",2018-07-27,2019-07-29,2023-09-12,2023-09-12,https://patents.google.com/patent/US11756160B2/en,https://patentimages.storage.googleapis.com/85/9c/7f/fe0ab8a90587bb/US11756160-20230912-D00000.png
US-11595268-B2,Deep fusion reasoning engine (DFRE) for prioritizing network monitoring alerts ,"Cisco Technology, Inc.","Enzo FENOGLIO, Hugo Latapie, David Delano Ward, Sawsen Rezig, Raphaël Wouters, Didier Colens, Donald Mark Allen, Dmitri Goloubev",2018-03-27,2021-02-26,2023-02-28,2023-02-28,https://patents.google.com/patent/US11595268B2/en,https://patentimages.storage.googleapis.com/9d/6d/16/568396de10971c/US11595268-20230228-D00000.png
US-11341326-B2,Compression method and platform of pre-training language model based on knowledge distillation ,Zhejiang Lab,"Hongsheng Wang, Haijun Shan, Fei Yang",2020-09-02,2021-09-24,2022-05-24,2022-05-24,https://patents.google.com/patent/US11341326B2/en,https://patentimages.storage.googleapis.com/75/7a/a5/11e4abd546bd74/US11341326-20220524-D00000.png
US-11657094-B2,Memory grounded conversational reasoning and question answering for assistant systems ,"Meta Platforms Technologies, Llc","Seungwhan Moon, Pararth Paresh Shah, Anuj Kumar, Rajen Subba",2019-06-28,2019-08-27,2023-05-23,2023-05-23,https://patents.google.com/patent/US11657094B2/en,https://patentimages.storage.googleapis.com/51/01/15/ef93bbbdc1d1ab/US11657094-20230523-D00000.png
US-11042800-B2,System and method for implementing an artificially intelligent virtual assistant using machine learning ,"Cline, Inc.","Jason Mars, Lingjia Tang, Michael Laurenzano, Johann Hauswald, Parker Hill",2017-11-22,2020-01-15,2021-06-22,2021-06-22,https://patents.google.com/patent/US11042800B2/en,https://patentimages.storage.googleapis.com/aa/ec/95/b7c14a29d1c632/US11042800-20210622-D00000.png
US-11397744-B2,Systems and methods for data storage and processing ,Bank Of Montreal,"Ching Leong WAN, Jun Wang",2018-07-19,2019-07-19,2022-07-26,2022-07-26,https://patents.google.com/patent/US11397744B2/en,https://patentimages.storage.googleapis.com/35/cb/d8/d49ce802f5fdc5/US11397744-20220726-D00000.png
US-11126924-B2,System and method for automatic content aggregation evaluation ,"Pearson Education, Inc.","Sean York, Tim Stewart, David Strong, Scott Hellman, William Murray",2016-04-08,2019-07-23,2021-09-21,2021-09-21,https://patents.google.com/patent/US11126924B2/en,https://patentimages.storage.googleapis.com/c6/9a/f8/a86e8d8fd8de3b/US11126924-20210921-D00000.png
US-11010236-B2,Predicting system behavior using machine data ,Splunk Inc.,"Cary Glen Noel, Kirubakaran Pakkirisamy, Alex Raitz, Pierre Tsai",2012-09-07,2020-04-30,2021-05-18,2021-05-18,https://patents.google.com/patent/US11010236B2/en,https://patentimages.storage.googleapis.com/0a/c9/f3/ab65fd82f6219b/US11010236-20210518-D00000.png
US-11289073-B2,Device text to speech ,Apple Inc.,"Francesco Rossi, Sivanand ACHANTA",2019-05-31,2019-08-27,2022-03-29,2022-03-29,https://patents.google.com/patent/US11289073B2/en,https://patentimages.storage.googleapis.com/bd/48/9b/6ae204e12bcac1/US11289073-20220329-D00000.png
US-11386218-B2,Platform management of integrated access of public and privately-accessible datasets utilizing federated query generation and query schema rewriting optimization ,"Data.World, Inc.","Bryon Kristen Jacob, David Lee GRIFFITH, Triet Minh Le, Shad William Reynolds, Arthur Albert Keen",2016-06-19,2019-06-28,2022-07-12,2022-07-12,https://patents.google.com/patent/US11386218B2/en,https://patentimages.storage.googleapis.com/44/e1/f3/2c707fa1fb9c94/US11386218-20220712-D00000.png
US-11651412-B2,Systems and methods for providing recommendations based on collaborative and/or content-based nodal interrelationships ,"Nara Logics, Inc.","Nathan R. Wilson, Emily A. Hueske, Thomas C. Copeman, Evan Favermann Eisert, Jana B. EGGERS, Raymond J. PLANTE, Michael D. Houle",2011-09-28,2019-10-15,2023-05-16,2023-05-16,https://patents.google.com/patent/US11651412B2/en,https://patentimages.storage.googleapis.com/a1/0d/5d/99effe2273de32/US11651412-20230516-D00000.png
US-11113860-B2,Particle-based inverse kinematic rendering system ,Electronic Arts Inc.,"Paolo Rigiroli, Hitoshi Nishimura",2017-09-14,2020-01-13,2021-09-07,2021-09-07,https://patents.google.com/patent/US11113860B2/en,https://patentimages.storage.googleapis.com/41/85/82/d15327b7a2cecf/US11113860-20210907-D00000.png
US-11074061-B2,Active adaptation of networked compute devices using vetted reusable software and hardware components ,"Archemy, Inc.",Jean-Claude L. FRANCHITTI,2017-12-05,2019-06-04,2021-07-27,2021-07-27,https://patents.google.com/patent/US11074061B2/en,https://patentimages.storage.googleapis.com/41/51/26/1f4bd9fca1e8af/US11074061-20210727-D00000.png
US-10981013-B2,System and method to estimate region of tissue activation ,The Cleveland Clinic Foundation,"J. Luis Lujan, Ashutosh Chaturvedi, Cameron McIntyre",2009-08-27,2019-06-04,2021-04-20,2021-04-20,https://patents.google.com/patent/US10981013B2/en,https://patentimages.storage.googleapis.com/69/b4/d9/089c187ec9d837/US10981013-20210420-D00000.png
US-11562267-B2,Chatbot for defining a machine learning (ML) solution ,Oracle International Corporation,"Alberto Polleri, Sergio Aldea Lopez, Marc Michiel Bron, Dan David Golding, Alexander Ioannides, Maria del Rosario Mestre, Hugo Alexandre Pereira Monteiro, Oleg Gennadievich Shevelev, Larissa Cristina Dos Santos Romualdo Suzuki, Xiaoxue Zhao, Matthew Charles Rowe",2019-09-14,2020-06-04,2023-01-24,2023-01-24,https://patents.google.com/patent/US11562267B2/en,https://patentimages.storage.googleapis.com/d0/79/81/a2997d34f392ef/US11562267-20230124-D00000.png
US-11132403-B2,Graph-manipulation based domain-specific execution environment ,"Digital Asset Capital, Inc.",Edward Hunter,2019-09-06,2020-06-04,2021-09-28,2021-09-28,https://patents.google.com/patent/US11132403B2/en,https://patentimages.storage.googleapis.com/eb/f7/d8/15611438fb1e55/US11132403-20210928-D00000.png
US-11222052-B2,Machine learning-based relationship association and related discovery and ,Refinitiv Us Organization Llc,"Shai Hertz, Mans Olof-Ors, Enav Weinreb, Oren Hazai, Geoff Horrell, Yael Lindman, Yehonatan Mataraso, Phani Nivarthi",2011-02-22,2019-05-24,2022-01-11,2022-01-11,https://patents.google.com/patent/US11222052B2/en,https://patentimages.storage.googleapis.com/cb/75/6e/d1fa75d4f7fb56/US11222052-20220111-D00000.png
US-10896256-B1,Methods and apparatus for machine learning based malware detection ,"Invincea, Inc.","Joshua Daniel Saxe, Konstantin Berlin",2015-08-05,2019-05-17,2021-01-19,2021-01-19,https://patents.google.com/patent/US10896256B1/en,https://patentimages.storage.googleapis.com/cb/e8/e0/09e7c77f5b34f6/US10896256-20210119-D00000.png
US-10628742-B2,Bidding method of distributed energy resource in micro-grid based on artificial immunity ,Tianjin University,XiangYu Kong,2014-11-19,2015-04-26,2020-04-21,2020-04-21,https://patents.google.com/patent/US10628742B2/en,https://patentimages.storage.googleapis.com/3f/be/ac/144905f0fe47a7/US10628742-20200421-D00000.png
