id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021049990-A1,A method of generating music data ,Bytedance Inc.,"Gabriele MEDEOT, Srikanth CHERLA, Katerina KOSTA, Matt MCViCAR, Samer Abdallah, Marco SELVI, Ed NEWTON-REX, Kevin Webster",2018-02-14,2019-02-14,2021-02-18,,https://patents.google.com/patent/US20210049990A1/en,https://patentimages.storage.googleapis.com/16/3c/f8/8f733f7c34f858/US20210049990A1-20210218-D00000.png
US-2019180202-A1,Prediction device and prediction method ,"Panasonic Intellectual Property Management Co., Ltd.","Yoshiyuki Okimoto, Hidehiko Shin, Tomoaki Itoh, Koichiro Yamaguchi",2017-01-13,2019-02-13,2019-06-13,,https://patents.google.com/patent/US20190180202A1/en,https://patentimages.storage.googleapis.com/a6/2e/59/76923301c79621/US20190180202A1-20190613-D00000.png
US-2019171960-A1,Cognitive Information Processing System Environment ,"Cognitive Scale, Inc.","Matthew Sanchez, Manoj Saxena, Akshay Sabhikhi",2014-06-09,2019-02-08,2019-06-06,,https://patents.google.com/patent/US20190171960A1/en,https://patentimages.storage.googleapis.com/22/80/c1/48c90efcfaf6dd/US20190171960A1-20190606-D00000.png
US-2018060839-A1,Systems and methods for predicting chargeback stages ,Mastercard International Incorporated,Ashwath Murali,2016-08-25,2016-08-25,2018-03-01,,https://patents.google.com/patent/US20180060839A1/en,https://patentimages.storage.googleapis.com/ff/ce/5c/7d4dda645468a9/US20180060839A1-20180301-D00000.png
US-2018349786-A1,Link prediction based on 3-step connectivity ,Northeastern University,Istvan Kovacs,2017-06-01,2018-05-21,2018-12-06,,https://patents.google.com/patent/US20180349786A1/en,https://patentimages.storage.googleapis.com/4d/50/04/6d323bfd8d40e8/US20180349786A1-20181206-D00000.png
US-2018053095-A1,Iterative and Targeted Feature Selection ,International Business Machines Corporation,"Robert G. Farrell, Oktie Hassanzadeh, Mohammad Sadoghi Hamedani, Meinolf Sellmann",2016-08-19,2016-08-19,2018-02-22,,https://patents.google.com/patent/US20180053095A1/en,https://patentimages.storage.googleapis.com/b9/17/f2/49cbe6942714a8/US20180053095A1-20180222-D00000.png
US-2018235517-A1,System and Method For Identifying Posture Details and Evaluating Athletes' Performance ,Anshuman Kumar SINGH,Anshuman Kumar SINGH,2015-08-10,2016-08-10,2018-08-23,,https://patents.google.com/patent/US20180235517A1/en,https://patentimages.storage.googleapis.com/13/97/a6/ff56935a870de2/US20180235517A1-20180823-D00000.png
US-2020092553-A1,Device and method for performing transform by using singleton coefficient update ,Lg Electronics Inc.,"Onur G. Guleryuz, Hilmi E. EGILMEZ, Jana EHMANN",2015-08-06,2016-08-08,2020-03-19,,https://patents.google.com/patent/US20200092553A1/en,https://patentimages.storage.googleapis.com/cd/5d/8c/9fa6f1c1a979cb/US20200092553A1-20200319-D00000.png
US-2018025281-A1,Cognitive computing for servers and mobile devices ,International Business Machines Corporation,"Pradip Bose, Alper Buyuktosunoglu, Augusto Javier Vega",2016-07-19,2016-07-29,2018-01-25,,https://patents.google.com/patent/US20180025281A1/en,https://patentimages.storage.googleapis.com/54/c5/c0/f57fd8f2ca4805/US20180025281A1-20180125-D00000.png
US-2016180238-A1,Biasing effects on the contextualization of a proposition by like-minded subjects considered in a quantum representation ,Invent.ly LLC,"Marek Alboszta, Stephen J. Brown",2014-12-23,2014-12-23,2016-06-23,,https://patents.google.com/patent/US20160180238A1/en,https://patentimages.storage.googleapis.com/d5/fe/5d/4a7247cbff272b/US20160180238A1-20160623-D00000.png
US-2019139070-A1,Systems and methods for cheat examination ,"Beijing Didi Infinity Technology And Development Co., Ltd.","Tianming Zhang, Rui Guo",2017-06-28,2018-12-30,2019-05-09,,https://patents.google.com/patent/US20190139070A1/en,https://patentimages.storage.googleapis.com/fc/3b/49/a1660f0c2a162a/US20190139070A1-20190509-D00000.png
US-2020210525-A1,Predicting query language statements from natural language analytic questions ,"Microsoft Technology Licensing, Llc","Jaewon Yang, Maneesh Varshney, Mikhail Obukhov, Sung Yoon",2018-12-28,2018-12-28,2020-07-02,,https://patents.google.com/patent/US20200210525A1/en,https://patentimages.storage.googleapis.com/a0/5b/de/eea1d3d9622721/US20200210525A1-20200702-D00000.png
US-2019196458-A1,Method for selecting leading associated parameter and method for combining critical parameter and leading associated parameter for equipment prognostics and health management ,Marketech International Corp.,"Chien-Ming Martin WEI, Yu-Jen Wang, Hao-Yen CHANG",2017-12-25,2018-06-06,2019-06-27,,https://patents.google.com/patent/US20190196458A1/en,https://patentimages.storage.googleapis.com/15/2b/4f/df0e76fa314312/US20190196458A1-20190627-D00000.png
US-2019188741-A1,Fraud detection in data sets using bayesian networks ,"Resonate Networks, Inc.","Robert Lee Wood, Futoshi Yumoto",2017-12-14,2018-12-14,2019-06-20,,https://patents.google.com/patent/US20190188741A1/en,https://patentimages.storage.googleapis.com/d6/38/d0/2a15f0f6e67bf9/US20190188741A1-20190620-D00000.png
US-2019141068-A1,Online service abuser detection ,Camp Mobile Corporation,"Hyung-seok Park, Sungwon Jung, Hyunmyung Kim, Sungju Kwon",2017-09-21,2018-12-10,2019-05-09,,https://patents.google.com/patent/US20190141068A1/en,https://patentimages.storage.googleapis.com/22/40/80/19348dcc5a88dd/US20190141068A1-20190509-D00000.png
US-2016371600-A1,Systems and methods for verification and anomaly detection using a mixture of hidden markov models ,Ge Aviation Systems Llc,"Johan Fredrik Markus Svensen, David Stephen HARDWICK, Honor Elisabeth Georgette Powrie",2015-06-22,2016-06-14,2016-12-22,,https://patents.google.com/patent/US20160371600A1/en,https://patentimages.storage.googleapis.com/c4/06/3b/28da8d990bd981/US20160371600A1-20161222-D00000.png
US-2020201290-A1,"Method and device for setting at least one parameter of an actuator control system, actuator control system and data set ","Robert Bosch Gmbh, Technische Universität Darmstadt","Bastian BISCHOFF, Julia Vinogradska, Jan Peters",2017-06-30,2018-06-27,2020-06-25,,https://patents.google.com/patent/US20200201290A1/en,https://patentimages.storage.googleapis.com/74/2e/52/97d7ceaa9ec090/US20200201290A1-20200625-D00001.png
US-2020013092-A1,Message Generation for Ranked Users Based on User Interaction Probabilities ,International Business Machines Corporation,"Zhe Liu, Mengdi ZHANG, Anbang XU, April L. Webster, Jalal U. Mahmud, Thomas G. Zimmerman, Rama Kalyani T. Akkiraju, Vibha S. Sinha",2018-07-06,2018-07-06,2020-01-09,,https://patents.google.com/patent/US20200013092A1/en,https://patentimages.storage.googleapis.com/87/0b/1b/b538daf5856416/US20200013092A1-20200109-D00000.png
US-2019138974-A1,Systems and devices for parcel transportation management ,"Sunago Systems, Inc.","G. Scott Knight, David Vediner",2017-09-18,2018-10-05,2019-05-09,,https://patents.google.com/patent/US20190138974A1/en,https://patentimages.storage.googleapis.com/3c/fc/df/d18df52b8000f7/US20190138974A1-20190509-D00000.png
US-2020104911-A1,Dynamic monitoring and profiling of data exchanges within an enterprise environment ,The Toronto-Dominion Bank,"Gregory Suvajac, Kai Yee Chan, Scott Donald Keith Pearson, Cameron Scott Wiginton",2018-10-01,2018-10-01,2020-04-02,,https://patents.google.com/patent/US20200104911A1/en,https://patentimages.storage.googleapis.com/f7/4d/5c/2c7bd461f642e9/US20200104911A1-20200402-D00000.png
US-2019050898-A1,Bayesian approach to income inference in a communication network ,"Grandata, Inc.","Carlos Sarraute, Martin Minnoni, Matias Travizano, Jorge Brea",2017-08-11,2018-08-10,2019-02-14,,https://patents.google.com/patent/US20190050898A1/en,https://patentimages.storage.googleapis.com/6d/7c/8a/f5ddca100a3c6f/US20190050898A1-20190214-D00000.png
US-2021270998-A1,Automated production history matching using bayesian optimization ,Landmark Graphics Corporation,"Srinath Madasu, Keshava Prasad Rangarajan, Terry Wong",2018-08-30,2018-08-30,2021-09-02,,https://patents.google.com/patent/US20210270998A1/en,https://patentimages.storage.googleapis.com/a1/e7/7a/f418f1def3b3cc/US20210270998A1-20210902-D00000.png
US-2019102688-A1,"Method, device and system for estimating causality among observed variables ",Nec Corporation,"Lu Feng, Chunchen Liu, Wenjuan WEI, Zheng Pan",2017-09-30,2018-09-25,2019-04-04,,https://patents.google.com/patent/US20190102688A1/en,https://patentimages.storage.googleapis.com/5f/10/3e/b574064ba6d4c6/US20190102688A1-20190404-D00000.png
US-2016110653-A1,Method and apparatus for predicting a service call for digital printing equipment from a customer ,Xerox Corporation,"Diane Marie Foley, Juan Li, Bryan R. Dolan, Vladislav Skorokhod, Brian Robert Conrow, Connie Treese Gaylord",2014-10-20,2014-10-20,2016-04-21,,https://patents.google.com/patent/US20160110653A1/en,https://patentimages.storage.googleapis.com/65/14/50/853d39abc3c470/US20160110653A1-20160421-D00000.png
US-2020090068-A1,State prediction of devices ,"Amazon Technologies, Inc.","Charles Edwin Ashton Brett, Sara Parker Hillenmeyer, Sven Eberhardt, William Evan Welbourne, Aniruddha Basak, Lizhen Peng",2018-09-17,2018-09-17,2020-03-19,,https://patents.google.com/patent/US20200090068A1/en,https://patentimages.storage.googleapis.com/7e/15/4f/db129fdd2761e8/US20200090068A1-20200319-D00000.png
US-2016260022-A1,"Attribute deciding apparatus, communication terminal, attribute deciding method and computer-readable medium ",Agoop Corp.,"Yutaka Yamada, Kazuhisa Shibayama, Yuji Soga, Hirofusa Watamori",2013-11-13,2016-05-12,2016-09-08,,https://patents.google.com/patent/US20160260022A1/en,https://patentimages.storage.googleapis.com/28/20/10/02d918d34ea25e/US20160260022A1-20160908-D00000.png
US-2020125962-A1,Runtime prediction for a critical path of a workflow ,CA Software Österreich GmbH,Gardiner Whitehead von Trapp,2018-10-19,2018-10-19,2020-04-23,,https://patents.google.com/patent/US20200125962A1/en,https://patentimages.storage.googleapis.com/c1/16/3a/893e4985a9f8fa/US20200125962A1-20200423-D00000.png
US-2016320394-A1,Compositions and methods for active surveillance of prostate cancer ,"Opko Diagnostics, Llc","Yan Dong, Andrew J. Vickers, Daniel Sjoberg, Peter T. Scardino, Hans Lilja",2015-04-29,2016-04-29,2016-11-03,,https://patents.google.com/patent/US20160320394A1/en,https://patentimages.storage.googleapis.com/31/fc/7b/970ccd0dbe7364/US20160320394A1-20161103-D00001.png
US-2017317963-A1,Distribution of electronic messages ,Linkedin Corporation,"Rupesh Gupta, Guanfeng Liang, Hsiao-Ping Tseng, Ravi Kiran Holur Vijay, Romer E. Rosales",2016-04-27,2016-04-27,2017-11-02,,https://patents.google.com/patent/US20170317963A1/en,https://patentimages.storage.googleapis.com/23/c3/94/7c70f6a980dec6/US20170317963A1-20171102-D00000.png
US-2017308808-A1,Machine learning system ,"Paypal, Inc",Egor Kobylkin,2016-04-26,2016-04-26,2017-10-26,,https://patents.google.com/patent/US20170308808A1/en,https://patentimages.storage.googleapis.com/89/cc/ea/65fbb810e3cfbe/US20170308808A1-20171026-D00000.png
US-2019043068-A1,Virtual net promoter score (vnps) for cellular operators ,Continual Ltd.,"Eshai Livne, Assaf ALONI, Jose COHENCA, Yossi BAR-YOSEF, Hadas BEN AMI, Yizhar Ronen",2017-08-07,2018-08-05,2019-02-07,,https://patents.google.com/patent/US20190043068A1/en,https://patentimages.storage.googleapis.com/7d/1d/94/da2a5f86379fc4/US20190043068A1-20190207-D00000.png
US-2017308806-A1,Using machine learning techniques to determine propensities of entities identified in a social graph ,Linkedln Corporation,"John Chao, Huan Hoang, Yan Liu, Qiang Zhu, Wenjing Zhang, Clay Blanchard, Christopher Fuller, Xing Zhou",2016-04-21,2016-04-21,2017-10-26,,https://patents.google.com/patent/US20170308806A1/en,https://patentimages.storage.googleapis.com/ed/b2/5e/ce51a2fe468ecb/US20170308806A1-20171026-D00000.png
US-2016078348-A1,Automatic Case Assignment Based on Learned Expertise of Prior Caseload ,International Business Machines Corporation,"Richard B. Finch, Jason T. Hirst, Gerald G. Stanquist",2014-09-15,2014-09-15,2016-03-17,,https://patents.google.com/patent/US20160078348A1/en,https://patentimages.storage.googleapis.com/f9/96/99/9650a8080fb4b1/US20160078348A1-20160317-D00000.png
US-2020203001-A1,Segmentation of medical images ,"University Of Louisville Research Foundation, Inc., Science And Technology Development Fund","Ayman S. El-Baz, Ahmed Soliman, Moumen El-Melegy, Mohamed Abou El-Ghar",2017-07-07,2018-07-07,2020-06-25,,https://patents.google.com/patent/US20200203001A1/en,https://patentimages.storage.googleapis.com/85/5b/ba/255d0f782d867d/US20200203001A1-20200625-D00000.png
US-2019197165-A1,Method and computer device for determining an intent associated with a query for generating an intent-specific response ,Yandex Europe Ag,"Nikolay Andreevich LYUBIMOV, Boris Konstantinovich YANGEL",2017-12-27,2018-06-29,2019-06-27,,https://patents.google.com/patent/US20190197165A1/en,https://patentimages.storage.googleapis.com/b9/fa/03/af81da38c38f2e/US20190197165A1-20190627-D00000.png
US-2020005173-A1,Method for performing a disjunctive proof for two relations ,International Business Machines Corporation,"Rafael DEL PINO, Vadim LYUBASHEVSKY, Gregory Neven, Gregor Seiler",2018-06-27,2018-06-27,2020-01-02,,https://patents.google.com/patent/US20200005173A1/en,https://patentimages.storage.googleapis.com/4b/41/36/2b3fd1950d1c78/US20200005173A1-20200102-D00000.png
US-2016364655-A1,System to generate Logical Design for MPP Clusters using self-learning model ,"Shahzad Muhammad, Adnan Hussain, Mujtaba Qadri","Shahzad Muhammad, Adnan Hussain, Mujtaba Qadri",2016-04-07,2016-04-07,2016-12-15,,https://patents.google.com/patent/US20160364655A1/en,https://patentimages.storage.googleapis.com/b0/f2/ca/3952be169aaeb0/US20160364655A1-20161215-D00000.png
US-2020175415-A1,System and method for customizing information feed ,"Didi Research America, Llc",Yayi ZOU,2018-11-29,2018-11-29,2020-06-04,,https://patents.google.com/patent/US20200175415A1/en,https://patentimages.storage.googleapis.com/b4/04/1f/c8a0cbfa35c14f/US20200175415A1-20200604-D00000.png
US-2019392333-A1,Adaptive multi-agent cooperative computation and inference ,International Business Machines Corporation,"Augusto Vega, Pradip Bose, Alper Buyuktosunoglu",2018-06-22,2018-06-22,2019-12-26,,https://patents.google.com/patent/US20190392333A1/en,https://patentimages.storage.googleapis.com/41/25/cf/e6e7c2474389da/US20190392333A1-20191226-D00000.png
US-2017286846-A1,Feedback mechanisms in sequence learning systems with temporal processing capability ,"Numenta, Inc.","Jeffrey C. Hawkins, Subutai Ahmad",2016-04-01,2016-04-01,2017-10-05,,https://patents.google.com/patent/US20170286846A1/en,https://patentimages.storage.googleapis.com/d5/c8/60/92b263f26d02e7/US20170286846A1-20171005-D00000.png
US-2020349418-A1,Gated linear networks ,Deepmind Technologies Limited,"Agnieszka Grabska-Barwinska, Peter Toth, Christopher Mattern, Avishkar Bhoopchand, Tor Lattimore, Joel William Veness",2017-11-30,2018-11-30,2020-11-05,,https://patents.google.com/patent/US20200349418A1/en,https://patentimages.storage.googleapis.com/df/42/07/17048d79db7f26/US20200349418A1-20201105-D00000.png
US-2019378028-A1,Accelerating machine learning inference with probabilistic predicates ,"Microsoft Technology Licensing, Llc","Surajit Chaudhuri, Srikanth Kandula, Yao Lu",2018-06-08,2018-06-08,2019-12-12,,https://patents.google.com/patent/US20190378028A1/en,https://patentimages.storage.googleapis.com/2f/c3/19/79d86e004d2dab/US20190378028A1-20191212-D00000.png
US-2020161000-A1,Method and apparatus for prediction of complications after surgery ,"University Of Florida Research Foundation, Incorporated","Azra Bihorac, Xiaolin Li, Parisa Rashidi, Panagote Pardalos, Tezcan OZRAZGAT-BASLANTI, Wiliam HOGAN, Daisy Zhe WANG, Petar Momcilovic, Gloria LIPORI",2017-06-02,2018-06-01,2020-05-21,,https://patents.google.com/patent/US20200161000A1/en,https://patentimages.storage.googleapis.com/83/32/e2/e18e3f168d1d88/US20200161000A1-20200521-D00000.png
US-2015058277-A1,Network inference using graph priors ,Thomson Licensing,"Efstratis IOANNIDIS, Han Liu, Smriti Bhagat, Chen-Nee Chuah",2013-08-23,2014-08-14,2015-02-26,,https://patents.google.com/patent/US20150058277A1/en,https://patentimages.storage.googleapis.com/3e/d5/85/49ba4624e47321/US20150058277A1-20150226-D00000.png
US-2019026638-A1,"Knowledge verification method, knowledge verification device and storage medium ","Boe Technology Group Co., Ltd.","Zhenzhong Zhang, Xue Chen",2017-07-24,2018-05-16,2019-01-24,,https://patents.google.com/patent/US20190026638A1/en,https://patentimages.storage.googleapis.com/71/f9/bd/c79cd87b91d338/US20190026638A1-20190124-D00000.png
US-2020201735-A1,Methods and apparatus to analyze performance of watermark encoding devices ,"The Nielsen Company (Us), Llc","John T. Livoti, Susan Cimino, Stanley Wellington Woodruff, Rajakumar Madhanganesh, Alok Garg",2018-12-21,2018-12-21,2020-06-25,,https://patents.google.com/patent/US20200201735A1/en,https://patentimages.storage.googleapis.com/d6/74/9d/878acdbf3040db/US20200201735A1-20200625-D00000.png
US-2018330802-A1,Adaptive patient questionnaire generation system and method ,Koninklijke Philips N.V.,"Reza SHARIFI SEDEH, Amir Mohammad Tahmasebi Maraghoosh",2017-05-15,2018-05-14,2018-11-15,,https://patents.google.com/patent/US20180330802A1/en,https://patentimages.storage.googleapis.com/25/04/3b/76a3a8ae5dc1ab/US20180330802A1-20181115-D00000.png
US-2017269981-A1,Identifying potential computer system problems using machine learning techniques ,Linkedin Corporation,"Jan Schellenberger, Huiji Gao",2016-03-16,2016-03-16,2017-09-21,,https://patents.google.com/patent/US20170269981A1/en,https://patentimages.storage.googleapis.com/08/60/9c/ff4118c7cf8608/US20170269981A1-20170921-D00000.png
US-2019347621-A1,Predicting task durations ,"Microsoft Technology Licensing, Llc",Ryen William White,2018-05-11,2018-05-11,2019-11-14,,https://patents.google.com/patent/US20190347621A1/en,https://patentimages.storage.googleapis.com/35/af/53/d880aaa8badf15/US20190347621A1-20191114-D00000.png
US-2020129366-A1,Walker capable of determining use intent and a method of operating the same ,Wistron Corporation,"Yi-Hsi Huang, Shiou Hui Yang",2018-10-29,2018-12-24,2020-04-30,,https://patents.google.com/patent/US20200129366A1/en,https://patentimages.storage.googleapis.com/df/da/d6/f9cd2fbab5777a/US20200129366A1-20200430-D00000.png
US-2020051196-A1,Systems and methods for identifying drunk requesters in an online to offline service platform ,"Beijing Didi Infinity Technology And Development Co., Ltd.","Yingying MIAO, Zhilong Wang, Shaohui Shi",2018-08-10,2018-12-28,2020-02-13,,https://patents.google.com/patent/US20200051196A1/en,https://patentimages.storage.googleapis.com/5b/aa/03/ccff3f418ef0a7/US20200051196A1-20200213-D00000.png
US-2017262762-A1,Engagement-based selection of content for member segments of social networks ,Linkedin Corporation,"Michael Conover, Timothy P. Jurka, Claire D. McGinty, Quinn Z. Shen",2016-03-10,2016-03-10,2017-09-14,,https://patents.google.com/patent/US20170262762A1/en,https://patentimages.storage.googleapis.com/0d/16/63/7253f013ac1527/US20170262762A1-20170914-D00000.png
US-2019325335-A1,Model interpretation ,H2O.Ai Inc.,"Mark Chan, Navdeep Gill, Patrick Hall",2018-04-20,2018-04-20,2019-10-24,,https://patents.google.com/patent/US20190325335A1/en,https://patentimages.storage.googleapis.com/ec/0a/32/cd715ef23cbb24/US20190325335A1-20191024-D00000.png
US-2017255875-A1,Validation termination system and methods ,"Pearson Education, Inc.","Yueh-Mei Chien, Seth Daniel Fultz, Chingwei David Shin, Ning Yan",2016-03-03,2016-03-03,2017-09-07,,https://patents.google.com/patent/US20170255875A1/en,https://patentimages.storage.googleapis.com/13/99/50/063633ada0ef19/US20170255875A1-20170907-D00000.png
US-2016210559-A1,"System and method to monitor, visualize, and predict diseases ","Oxford Epidemiology Services, LLC",Rachel Jean-Baptiste,2016-01-29,2016-03-03,2016-07-21,,https://patents.google.com/patent/US20160210559A1/en,https://patentimages.storage.googleapis.com/8e/cd/99/ad78b7756c7a6e/US20160210559A1-20160721-D00000.png
US-2019318249-A1,Interpretable general reasoning system using key value memory networks ,International Business Machines Corporation,"Kun Xu, Lingfei Wu, Vadim Sheinin, Wei Zhang",2018-04-13,2018-04-13,2019-10-17,,https://patents.google.com/patent/US20190318249A1/en,https://patentimages.storage.googleapis.com/54/67/76/ff0ab554d8e2b9/US20190318249A1-20191017-D00000.png
US-2016357923-A1,Dialysis predictive model ,Humana Inc.,"Yanting Dong, Vipin Gopal",2015-02-27,2016-02-29,2016-12-08,,https://patents.google.com/patent/US20160357923A1/en,https://patentimages.storage.googleapis.com/de/06/97/2066ee04e38337/US20160357923A1-20161208-D00000.png
US-2021209412-A1,Labeling data using automated weak supervision ,International Business Machines Corporation,"Shaikh Shahriar Quader, Jean-François Puget, Mona Nashaat Ali Elmowafy",2020-01-02,2020-01-02,2021-07-08,,https://patents.google.com/patent/US20210209412A1/en,https://patentimages.storage.googleapis.com/10/2e/48/cb4dbb632d59ee/US20210209412A1-20210708-D00000.png
US-2021387647-A1,Methods and Systems for Improving Permissiveness While Ensuring the Safety of an Autonomous Vehicle ,"Edge Case Research, Inc.","Philip J. Koopman, Jr.",2019-01-03,2020-01-03,2021-12-16,,https://patents.google.com/patent/US20210387647A1/en,https://patentimages.storage.googleapis.com/63/48/95/af04d3e6d05834/US20210387647A1-20211216-D00000.png
US-2020242288-A1,"Method, processor device and computer program product for designing intervention into the behaviour of a real complex system ",Turbine Simulated Cell Technologies Limited,"Kristóf Zsolt SZALAY, Péter CSERMELY",2013-12-18,2020-01-30,2020-07-30,,https://patents.google.com/patent/US20200242288A1/en,https://patentimages.storage.googleapis.com/d7/b6/ce/f88a26bcb1a97d/US20200242288A1-20200730-D00000.png
US-2020074338-A1,Access control request manager based on learning profile-based access pathways ,Carrier Corporation,"Blanca FLORENTINO, Tarik Hadzic, Menouer Boubekeur, Ankit Tiwari, John Marchioli, Alberto Speranzon",2017-03-01,2018-02-27,2020-03-05,,https://patents.google.com/patent/US20200074338A1/en,https://patentimages.storage.googleapis.com/dc/8f/ef/f77e38e71a9afb/US20200074338A1-20200305-D00000.png
US-2021241135-A1,Method and server for managing a dataset in the context of artificial intelligence ,Element Ai Inc.,"Frédéric BRANCHAUD-CHARRON, Parmida ATIGHEHCHIAN, Jan FREYBERG, Lorne Schell",2020-01-31,2020-01-31,2021-08-05,,https://patents.google.com/patent/US20210241135A1/en,https://patentimages.storage.googleapis.com/a3/1c/4c/ed4602a9bb9bed/US20210241135A1-20210805-D00000.png
US-2019213484-A1,Knowledge base construction ,"Microsoft Technology Licensing, Llc","John Michael Winn, John Guiver, Samuel Alexander WEBSTER, Yordan Kirilov ZAYKOV, Maciej KUKLA, Daniel FABIAN",2018-01-11,2018-02-15,2019-07-11,,https://patents.google.com/patent/US20190213484A1/en,https://patentimages.storage.googleapis.com/91/47/9d/70f6fe32209992/US20190213484A1-20190711-D00000.png
US-2019251492-A1,Cognitive optimization of work permit application and risk assessment ,International Business Machines Corporation,"Michael Bender, John M. Verones",2018-02-09,2018-02-09,2019-08-15,,https://patents.google.com/patent/US20190251492A1/en,https://patentimages.storage.googleapis.com/46/7d/be/717827810df472/US20190251492A1-20190815-D00000.png
US-2022201014-A1,System and method for security in internet-of-things and cyber-physical systems based on machine learning ,The Trustees Of Princeton University,"Tanujay Saha, Najwa Aaraj, Niraj K. Jha",2019-04-26,2020-02-25,2022-06-23,,https://patents.google.com/patent/US20220201014A1/en,https://patentimages.storage.googleapis.com/79/0d/f9/9cc88db0675d13/US20220201014A1-20220623-D00000.png
US-2020272952-A1,"Event ticket distribution management using predictive analytics for improved attendance rate, ticket sales, and seating allocation ",TicketFire,"Ramon M. Shealy, Slater Meehan, Anthony Santucci, Thomas Parizek, Daniel M. DeMato",2019-02-27,2020-02-25,2020-08-27,,https://patents.google.com/patent/US20200272952A1/en,https://patentimages.storage.googleapis.com/a1/ee/85/e048e32f7cc9c9/US20200272952A1-20200827-D00000.png
US-2019197422-A1,Generalized additive machine-learned models for computerized predictions ,"Microsoft Technology Licensing, Llc","Bee-Chung Chen, Deepak Agarwal, Alex Shelkovnykov, Josh Fleming, Yiming Ma",2017-12-22,2018-01-24,2019-06-27,,https://patents.google.com/patent/US20190197422A1/en,https://patentimages.storage.googleapis.com/81/ac/5a/a053bafd39d31c/US20190197422A1-20190627-D00000.png
US-2019114556-A1,Probabilistic multigraph modeling for improving the quality of crowdsourced affective data ,The Penn State Research Foundation,"Jianbo Ye, Jia Li, James Z. Wang",2017-10-16,2018-01-04,2019-04-18,,https://patents.google.com/patent/US20190114556A1/en,https://patentimages.storage.googleapis.com/7d/95/52/f119ef5244f13e/US20190114556A1-20190418-D00000.png
US-2017123411-A1,Method for analyzing variation causes of manufacturing process and system for analyzing variation causes of manufacturing process ,Industrial Technology Research Institute,"Kuang-Hung Cheng, Chi-Chun Hsia, Yi-Lin Chiang",2015-11-03,2015-12-28,2017-05-04,,https://patents.google.com/patent/US20170123411A1/en,https://patentimages.storage.googleapis.com/f7/2d/1a/1776280b7d5109/US20170123411A1-20170504-D00000.png
US-2019171755-A1,Systems and methods for determining relevance of place data ,"Uber Technologies, Inc.","Livia Zarnescu Yanez, Shivendra Pratap Singh, Chandan Sheth, Alvin AuYoung, Sheng Yang, Vikram Saxena",2017-12-01,2017-12-01,2019-06-06,,https://patents.google.com/patent/US20190171755A1/en,https://patentimages.storage.googleapis.com/16/be/97/42b6dc780a9914/US20190171755A1-20190606-D00000.png
US-2019172089-A1,Normalizing user interactions for third-party systems ,"Facebook, Inc.","Junbiao Tang, Alexander Pivovarov, Anand Sumatilal Bhalgat, Janis Libeks, Hao Zhang, Yevgeniya Solyanik",2017-12-01,2017-12-01,2019-06-06,,https://patents.google.com/patent/US20190172089A1/en,https://patentimages.storage.googleapis.com/fa/ab/5b/215ce27104a0ef/US20190172089A1-20190606-D00000.png
US-2019156231-A1,User segmentation using predictive model interpretation ,Adobe Systems Incorporated,"Piyush Gupta, Nikaash Puri",2017-11-17,2017-11-17,2019-05-23,,https://patents.google.com/patent/US20190156231A1/en,https://patentimages.storage.googleapis.com/b7/cc/92/86173a2a3aad63/US20190156231A1-20190523-D00000.png
US-2016180232-A1,"Prediction device, prediction method, and non-transitory computer readable storage medium ",Yahoo Japan Corporation,"Kota TSUBOUCHI, Shinnosuke WANAKA, Tomoki Saito",2014-12-19,2015-12-02,2016-06-23,,https://patents.google.com/patent/US20160180232A1/en,https://patentimages.storage.googleapis.com/f9/47/3b/6d5221515e1a6d/US20160180232A1-20160623-D00000.png
US-2016155061-A1,Determining Journalist Risk of a Dataset Using Population Equivalence Class Distribution Estimation ,Privacy Analytics Inc.,"Stephen Korte, Luk ARBUCKLE, Andrew Baker, Khaled El Emam, Sean Rose",2014-11-27,2015-11-27,2016-06-02,,https://patents.google.com/patent/US20160155061A1/en,https://patentimages.storage.googleapis.com/e4/ad/f1/7198cbe63fef27/US20160155061A1-20160602-D00000.png
US-2018253455-A1,Data processing system and data processing method ,"Hitachi, Ltd.",Tomoaki Akitomi,2015-11-25,2015-11-25,2018-09-06,,https://patents.google.com/patent/US20180253455A1/en,https://patentimages.storage.googleapis.com/6a/27/82/cd8e1f58493f81/US20180253455A1-20180906-D00000.png
US-11557008-B2,"Creating, monitoring, and updating energy transactions using distributed ledger technology and contract codex ","EnergyXchain, LLC","Umit Cali, David A. Doctor, Robert W. Norris",2020-02-17,2021-12-30,2023-01-17,2023-01-17,https://patents.google.com/patent/US11557008B2/en,https://patentimages.storage.googleapis.com/36/fb/d3/948ad9de701c79/US11557008-20230117-D00000.png
US-11545963-B1,Ring oscillator-based Ising machine system ,Northrop Grumman Systems Corporation,Kenneth M. Zick,2021-12-02,2021-12-02,2023-01-03,2023-01-03,https://patents.google.com/patent/US11545963B1/en,https://patentimages.storage.googleapis.com/77/d0/ac/30214c1747aa83/US11545963-20230103-D00000.png
